,cik_str,ticker,title
7482,1712184,LILAB,Liberty Latin America Ltd.
7483,1712184,LILAK,Liberty Latin America Ltd.
7484,1712184,LILA,Liberty Latin America Ltd.
7485,1712189,TH,Target Hospitality Corp.
7486,1712189,THWWW,Target Hospitality Corp.
7487,1712463,PACK,Ranpak Holdings Corp.
7488,1712543,AANC,Andover National Corp
7489,1712641,BFRA,Biofrontera AG
7490,1712807,PAGS,PagSeguro Digital Ltd.
7491,1712923,GSKY,"GreenSky, Inc."
7492,1713210,ATTP,Agape ATP Corp
7493,1713334,MSC,STUDIO CITY INTERNATIONAL HOLDINGS Ltd
7494,1713443,KL,Kirkland Lake Gold Ltd.
7495,1713539,KXINW,Kaixin Auto Holdings
7496,1713539,KXIN,Kaixin Auto Holdings
7497,1713683,ZS,"Zscaler, Inc."
7498,1713809,NPWI,"New Leap, Inc."
7499,1713832,HYRE,HyreCar Inc.
7500,1713863,RFL,"Rafael Holdings, Inc."
7501,1713909,WTNW,"Water Now, Inc."
7502,1713923,JT,Jianpu Technology Inc.
7503,1713930,NEXA,Nexa Resources S.A.
7504,1713947,SOGO,SOGOU INC.
7505,1713952,MOSC-UN,"Vivint Smart Home, Inc."
7506,1713952,VVNT,"Vivint Smart Home, Inc."
7507,1713952,VVNT-WT,"Vivint Smart Home, Inc."
7508,1714368,HUD,Hudson Ltd.
7509,1714798,PRVL,Prevail Therapeutics Inc.
7510,1714899,DNLI,Denali Therapeutics Inc.
7511,1715433,LCHD,Leader Capital Holdings Corp.
7512,1715497,BORR,Borr Drilling Ltd
7513,1715611,BMMJ,BODY & MIND INC.
7514,1715819,ELCQ,"Electromedical Technologies, Inc"
7515,1716188,SSBP,"SSB Bancorp, Inc."
7516,1716338,PT,Pintec Technology Holdings Ltd
7517,1716621,RMED,"Ra Medical Systems, Inc."
7518,1716697,FCBP,First Choice Bancorp
7519,1716770,WAFU,Wah Fu Education Group Ltd
7520,1716947,LACQ,Leisure Acquisition Corp.
7521,1716947,LACQU,Leisure Acquisition Corp.
7522,1716947,LACQW,Leisure Acquisition Corp.
7523,1717161,CEPU,CENTRAL PUERTO S.A.
7524,1717307,ILPT,Industrial Logistics Properties Trust
7525,1717393,CAAP,CORPORACION AMERICA AIRPORTS S.A.
7526,1717452,ODT,"Odonate Therapeutics, Inc."
7527,1717547,CLNC,"Colony Credit Real Estate, Inc."
7528,1717556,EDNT,"EDISON NATION, INC."
7529,1718108,SURF,"Surface Oncology, Inc."
7530,1718224,BTBD,"BT Brands, Inc."
7531,1718227,ROAD,"Construction Partners, Inc."
7532,1718405,MUDS,HYCROFT MINING HOLDING CORP
7533,1718405,MUDSU,HYCROFT MINING HOLDING CORP
7534,1718405,MUDSW,HYCROFT MINING HOLDING CORP
7535,1718405,HYMC,HYCROFT MINING HOLDING CORP
7536,1718405,HYMCW,HYCROFT MINING HOLDING CORP
7537,1718512,GTES,Gates Industrial Corp plc
7538,1718903,RLM,Realm Therapeutics plc
7539,1719406,BRPA,Big Rock Partners Acquisition Corp.
7540,1719406,BRPAR,Big Rock Partners Acquisition Corp.
7541,1719406,BRPAU,Big Rock Partners Acquisition Corp.
7542,1719406,BRPAW,Big Rock Partners Acquisition Corp.
7543,1719489,KLR,"Kaleyra, Inc."
7544,1719489,KLR-WT,"Kaleyra, Inc."
7545,1719714,MREO,Mereo Biopharma Group plc
7546,1720025,ALGR,Allegro Merger Corp.
7547,1720025,ALGRR,Allegro Merger Corp.
7548,1720025,ALGRU,Allegro Merger Corp.
7549,1720025,ALGRW,Allegro Merger Corp.
7550,1720116,RDVT,"Red Violet, Inc."
7551,1720161,CTRM,Castor Maritime Inc.
7552,1720201,IPIC,iPic Entertainment Inc.
7553,1720201,IPICQ,iPic Entertainment Inc.
7554,1720353,NEBU,Nebula Acquisition Corp
7555,1720353,NEBUU,Nebula Acquisition Corp
7556,1720353,NEBUW,Nebula Acquisition Corp
7557,1720446,HMI,Huami Corp
7558,1720580,TORC,"resTORbio, Inc."
7559,1720592,RPAY,Repay Holdings Corp
7560,1720592,RPAYW,Repay Holdings Corp
7561,1720592,TBRGU,Repay Holdings Corp
7562,1720635,NVT,nVent Electric plc
7563,1720725,OYST,"Oyster Point Pharma, Inc."
7564,1720821,GRSHU,PAE Inc
7565,1720821,PAE,PAE Inc
7566,1720821,PAEWW,PAE Inc
7567,1720893,BTAI,"BioXcel Therapeutics, Inc."
7568,1720990,SPAQ,Spartan Energy Acquisition Corp.
7569,1720990,SPAQ-UN,Spartan Energy Acquisition Corp.
7570,1720990,SPAQ-WT,Spartan Energy Acquisition Corp.
7571,1721181,HHR,HeadHunter Group PLC
7572,1721386,LFACU,LF Capital Acquisition Corp.
7573,1721386,LFACW,LF Capital Acquisition Corp.
7574,1721386,LFAC,LF Capital Acquisition Corp.
7575,1721741,LAZY,"Lazydays Holdings, Inc."
7576,1722010,OPBK,OP Bancorp
7577,1722271,AKUS,"Akouos, Inc."
7578,1722287,CVIA,Covia Holdings Corp
7579,1722380,ONE,OneSmart International Education Group Ltd
7580,1722482,AVTR,"Avantor, Inc."
7581,1722482,AVTR-PA,"Avantor, Inc."
7582,1722606,MTA,Metalla Royalty & Streaming Ltd.
7583,1722608,IQ,"iQIYI, Inc."
7584,1722684,WH,"WYNDHAM HOTELS & RESORTS, INC."
7585,1722731,FDCT,"FDCTECH, INC."
7586,1722890,TLC,"Taiwan Liposome Company, Ltd."
7587,1722926,ASLN,ASLAN Pharmaceuticals Ltd
7588,1722964,YMAB,"Y-mAbs Therapeutics, Inc."
7589,1722992,SMTA,SMTA Liquidating Trust
7590,1723069,TLSA,Tiziana Life Sciences plc
7591,1723089,APY,ChampionX Corp
7592,1723089,CHX,ChampionX Corp
7593,1723128,AMRX,"Amneal Pharmaceuticals, Inc."
7594,1723141,FQJR,FUQIN FINTECH LTD
7595,1723187,LHIL,Leader Hill Corp
7596,1723580,OPES,Opes Acquisition Corp.
7597,1723580,OPESU,Opes Acquisition Corp.
7598,1723580,OPESW,Opes Acquisition Corp.
7599,1723596,CLBK,"Columbia Financial, Inc."
7600,1723648,CRSA,Crescent Acquisition Corp
7601,1723648,CRSAU,Crescent Acquisition Corp
7602,1723648,CRSAW,Crescent Acquisition Corp
7603,1723690,BILI,Bilibili Inc.
7604,1723866,SIC,"Select Interior Concepts, Inc."
7605,1723935,STG,Sunlands Technology Group
7606,1723980,SXTC,"China SXT Pharmaceuticals, Inc."
7607,1724001,AEXL,AXELEREX CORP.
7608,1724009,PRT,PermRock Royalty Trust
7609,1724344,ETTX,Entasis Therapeutics Holdings Inc.
7610,1724521,RCUS,"Arcus Biosciences, Inc."
7611,1724542,CLPS,CLPS Inc
7612,1724569,WALL,Golden Metropolis International Ltd
7613,1724670,PRSP,Perspecta Inc.
7614,1724755,GHG,GreenTree Hospitality Group Ltd.
7615,1724965,TALO,TALOS ENERGY INC.
7616,1725033,XYF,X Financial
7617,1725057,CDAY,Ceridian HCM Holding Inc.
7618,1725063,CNJG,Jufeel International Group
7619,1725123,CANG,Cango Inc.
7620,1725134,DMS,Leo Holdings Corp.
7621,1725134,LHC,Leo Holdings Corp.
7622,1725134,LHC-UN,Leo Holdings Corp.
7623,1725134,LHC-WT,Leo Holdings Corp.
7624,1725160,ZNTL,"Zentalis Pharmaceuticals, Inc."
7625,1725255,AHCO,AdaptHealth Corp.
7626,1725255,AHCOW,AdaptHealth Corp.
7627,1725293,GRIN,Grindrod Shipping Holdings Ltd.
7628,1725332,SFET,Safe-T Group Ltd.
7629,1725526,HPR,HighPoint Resources Corp
7630,1725579,PS,"Pluralsight, Inc."
7631,1725750,PNRLY,Paringa Resources Ltd
7632,1725872,MFAC,Megalith Financial Acquisition Corp
7633,1725872,MFAC-WT,Megalith Financial Acquisition Corp
7634,1725964,NTR,Nutrien Ltd.
7635,1726122,CEF,Sprott Physical Gold & Silver Trust
7636,1726126,EPSN,Epsilon Energy Ltd.
7637,1726173,BH,Biglari Holdings Inc.
7638,1726173,BH-A,Biglari Holdings Inc.
7639,1726189,NEW,Puxin Ltd
7640,1726293,PACQ,Pure Acquisition Corp.
7641,1726293,PACQU,Pure Acquisition Corp.
7642,1726293,PACQW,Pure Acquisition Corp.
7643,1726711,ADTX,"ADiTx Therapeutics, Inc."
7644,1726978,GSHD,"Goosehead Insurance, Inc."
7645,1727196,SRRK,Scholar Rock Holding Corp
7646,1727263,FTDR,"frontdoor, inc."
7647,1728041,CFFA,CF Finance Acquisition Corp.
7648,1728041,CFFAU,CF Finance Acquisition Corp.
7649,1728041,CFFAW,CF Finance Acquisition Corp.
7650,1728117,GOSS,"Gossamer Bio, Inc."
7651,1728190,HUYA,HUYA Inc.
7652,1728205,PLL,Piedmont Lithium Ltd
7653,1728328,IMLFF,InMed Pharmaceuticals Inc.
7654,1728688,IIIV,"i3 Verticals, Inc."
7655,1728951,EPRT,"ESSENTIAL PROPERTIES REALTY TRUST, INC."
7656,1729089,PHCF,"Puhui Wealth Investment Management Co., Ltd."
7657,1729149,VMD,"VIEMED HEALTHCARE, INC."
7658,1729173,UXIN,Uxin Ltd
7659,1729427,CNSP,"CNS Pharmaceuticals, Inc."
7660,1729750,KBNT,"Kubient, Inc."
7661,1729756,FTACU,Fintech Acquisition Corp. III
7662,1729756,FTACW,Fintech Acquisition Corp. III
7663,1729756,FTAC,Fintech Acquisition Corp. III
7664,1729944,IMAC,"IMAC Holdings, Inc."
7665,1729944,IMACW,"IMAC Holdings, Inc."
7666,1730168,AVGO,Broadcom Inc.
7667,1730168,AVGOP,Broadcom Inc.
7668,1730346,CHRA,"Charah Solutions, Inc."
7669,1730430,KNSA,"Kiniksa Pharmaceuticals, Ltd."
7670,1730463,AUTL,Autolus Therapeutics plc
7671,1730773,BSFC,Blue Star Foods Corp.
7672,1730869,OBTX,"OBITX, Inc."
7673,1730984,BCML,BayCom Corp
7674,1731176,TOTA,Tottenham Acquisition I Ltd
7675,1731176,TOTAR,Tottenham Acquisition I Ltd
7676,1731176,TOTAU,Tottenham Acquisition I Ltd
7677,1731176,TOTAW,Tottenham Acquisition I Ltd
7678,1731289,VTIQW,Nikola Corp
7679,1731289,NKLA,Nikola Corp
7680,1731289,NKLAW,Nikola Corp
7681,1731289,VTIQ,Nikola Corp
7682,1731289,VTIQU,Nikola Corp
7683,1731348,TLRY,"Tilray, Inc."
7684,1731388,EDRY,EuroDry Ltd.
7685,1731727,LMPX,"LMP Automotive Holdings, Inc."
7686,1731831,EIDX,"Eidos Therapeutics, Inc."
7687,1731899,CSCA,"CORNERSTONE MANAGEMENT, INC."
7688,1731911,SKLV,SKYE LIFE VENTURES LTD.
7689,1732845,WRK,WestRock Co
7690,1733186,VNE,"Veoneer, Inc."
7691,1733294,GBIO,Generation Bio Co.
7692,1733298,QTT,Qutoutiao Inc.
7693,1733413,TFFP,"TFF Pharmaceuticals, Inc."
7694,1733418,APHA,Aphria Inc.
7695,1733868,CNF,CNFinance Holdings Ltd.
7696,1733998,NWN,Northwest Natural Holding Co
7697,1734005,APM,Aptorum Group Ltd
7698,1734107,SOHU,Sohu.com Ltd
7699,1734262,CTK,CooTek(Cayman)Inc.
7700,1734342,AMTB,Amerant Bancorp Inc.
7701,1734342,AMTBB,Amerant Bancorp Inc.
7702,1734517,VIE,"Viela Bio, Inc."
7703,1734520,ALYA,Alithya Group inc
7704,1734551,RCHR,"ArcherDX, Inc."
7705,1734713,BV,"BrightView Holdings, Inc."
7706,1734768,IMV,IMV Inc.
7707,1734875,MSVB,"Mid-Southern Bancorp, Inc."
7708,1734902,WEI,Weidai Ltd.
7709,1735012,IVST,"Innovest Global, Inc."
7710,1735041,GTEC,Greenland Technologies Holding Corp.
7711,1735041,GTECW,Greenland Technologies Holding Corp.
7712,1735184,RVI,Retail Value Inc.
7713,1735438,MGTX,MeiraGTx Holdings plc
7714,1735556,PLIN,"China Xiangtai Food Co., Ltd."
7715,1735707,GTX,Garrett Motion Inc.
7716,1735858,FPAC,Far Point Acquisition Corp
7717,1736541,NIO,NIO Inc.
7718,1736865,DVLP,"Golden Developing Solutions, Inc."
7719,1736874,HCCH,HL Acquisitions Corp.
7720,1736874,HCCHR,HL Acquisitions Corp.
7721,1736874,HCCHU,HL Acquisitions Corp.
7722,1736874,HCCHW,HL Acquisitions Corp.
7723,1736946,ARLO,"Arlo Technologies, Inc."
7724,1737193,BJCD,"Baja Custom Design, Inc."
7725,1737204,RVRA,"Riviera Resources, Inc."
7726,1737287,ALLO,"Allogene Therapeutics, Inc."
7727,1737339,JG,Aurora Mobile Ltd
7728,1737372,SYSX,"Sysorex, Inc."
7729,1737422,NFC,New Frontier Health Corp
7730,1737422,NFH,New Frontier Health Corp
7731,1737422,NFH-WT,New Frontier Health Corp
7732,1737450,OPRA,Opera Ltd
7733,1737647,IVITF,Invictus MD Strategies Corp.
7734,1737706,SDRL,Seadrill Ltd
7735,1737806,PDD,Pinduoduo Inc.
7736,1737927,CGC,Canopy Growth Corp
7737,1737953,REPL,"Replimune Group, Inc."
7738,1738177,CMBM,Cambium Networks Corp
7739,1738699,WKEY,Wisekey International Holding S.A.
7740,1738758,GSMG,GLORY STAR NEW MEDIA GROUP HOLDINGS Ltd
7741,1738758,GSMGW,GLORY STAR NEW MEDIA GROUP HOLDINGS Ltd
7742,1738827,KLXE,"KLX Energy Services Holdings, Inc."
7743,1738906,YI,"111, Inc."
7744,1739104,ELAN,Elanco Animal Health Inc
7745,1739104,ELAT,Elanco Animal Health Inc
7746,1739174,PHGE,BiomX Inc.
7747,1739174,PHGE-UN,BiomX Inc.
7748,1739174,PHGE-WT,BiomX Inc.
7749,1739376,GGBXF,Green Growth Brands Inc.
7750,1739426,OSMT,Osmotica Pharmaceuticals plc
7751,1739445,ACA,"Arcosa, Inc."
7752,1739566,CCH,Collier Creek Holdings
7753,1739566,CCH-UN,Collier Creek Holdings
7754,1739566,CCH-WT,Collier Creek Holdings
7755,1739566,UTZ,Collier Creek Holdings
7756,1739936,SVMK,SVMK Inc.
7757,1739940,CI,Cigna Corp
7758,1739942,SWI,SolarWinds Corp
7759,1740332,REZI,"RESIDEO TECHNOLOGIES, INC."
7760,1740547,UROV,Urovant Sciences Ltd.
7761,1740594,ARCE,Arco Platform Ltd.
7762,1740695,LXAM,"Lux Amber, Corp."
7763,1740797,FRCK,TREND INNOVATIONS HOLDING INC.
7764,1740797,FRCKD,TREND INNOVATIONS HOLDING INC.
7765,1740915,FTCH,Farfetch Ltd
7766,1741231,FMCI,Forum Merger II Corp
7767,1741231,FMCIU,Forum Merger II Corp
7768,1741231,FMCIW,Forum Merger II Corp
7769,1741257,BFGX,"BANGFU TECHNOLOGY GROUP CO., LTD."
7770,1741257,KLDA,"BANGFU TECHNOLOGY GROUP CO., LTD."
7771,1741489,ELVG,"Elvictor Group, Inc."
7772,1741530,QFIN,"360 Finance, Inc."
7773,1741534,MDJH,MDJM LTD
7774,1742056,LAIX,LAIX Inc.
7775,1742089,CBMB,"CBM BANCORP, INC."
7776,1742341,HKIT,HiTek Global Inc.
7777,1742518,MTC,"MMTec, Inc."
7778,1742691,PMTG,PIMCO Mortgage Income Trust Inc.
7779,1742692,INMD,InMode Ltd.
7780,1742770,VIOT,"Viomi Technology Co., Ltd"
7781,1742924,LTHM,Livent Corp.
7782,1742927,TZAC,Tenzing Acquisition Corp.
7783,1742927,TZACU,Tenzing Acquisition Corp.
7784,1742927,TZACW,Tenzing Acquisition Corp.
7785,1743102,JFIN,Jiayin Group Inc.
7786,1743340,TC,TuanChe Ltd
7787,1743725,GDYN,"GRID DYNAMICS HOLDINGS, INC."
7788,1743725,GDYNW,"GRID DYNAMICS HOLDINGS, INC."
7789,1743745,GNLN,"Greenlane Holdings, Inc."
7790,1743858,LOAC,Longevity Acquisition Corp
7791,1743858,LOACR,Longevity Acquisition Corp
7792,1743858,LOACU,Longevity Acquisition Corp
7793,1743858,LOACW,Longevity Acquisition Corp
7794,1743881,BBIO,"BridgeBio Pharma, Inc."
7795,1743886,FLFG,"Federal Life Group, Inc."
7796,1743971,MOGU,MOGU Inc.
7797,1744345,RWBYF,Red White & Bloom Brands Inc.
7798,1744345,TDRYD,Red White & Bloom Brands Inc.
7799,1744345,TDRYF,Red White & Bloom Brands Inc.
7800,1744489,DIS,Walt Disney Co
7801,1744494,AMCI,AMCI Acquisition Corp.
7802,1744494,AMCIU,AMCI Acquisition Corp.
7803,1744494,AMCIW,AMCI Acquisition Corp.
7804,1744659,AKRO,"Akero Therapeutics, Inc."
7805,1744676,TME,Tencent Music Entertainment Group
7806,1744781,NIU,Niu Technologies
7807,1744894,SG,"Sirius International Insurance Group, Ltd."
7808,1745041,IAA,"IAA, Inc."
7809,1745078,VYND,"Vynleads, Inc."
7810,1745317,GRAF-WT,Graf Industrial Corp.
7811,1745317,GRAF,Graf Industrial Corp.
7812,1745317,GRAF-UN,Graf Industrial Corp.
7813,1745431,STNE,StoneCo Ltd.
7814,1745797,MNRL,"Brigham Minerals, Inc."
7815,1745916,PFSI,"PennyMac Financial Services, Inc."
7816,1745999,BEAM,Beam Therapeutics Inc.
7817,1746037,ARYA,ARYA SCIENCES ACQUISITION CORP.
7818,1746037,ARYAU,ARYA SCIENCES ACQUISITION CORP.
7819,1746037,ARYAW,ARYA SCIENCES ACQUISITION CORP.
7820,1746109,BFC,Bank First Corp
7821,1746119,MUGH,MU GLOBAL HOLDING Ltd
7822,1746129,BSVN,Bank7 Corp.
7823,1746466,EQ,"Equillium, Inc."
7824,1746468,EDTX,EdtechX Holdings Acquisition Corp.
7825,1746468,EDTXU,EdtechX Holdings Acquisition Corp.
7826,1746468,EDTXW,EdtechX Holdings Acquisition Corp.
7827,1746473,PLRX,"PLIANT THERAPEUTICS, INC."
7828,1746563,POTN,"PotNetwork Holdings, Inc."
7829,1746618,RVLV,"Revolve Group, Inc."
7830,1747009,ETRN,Equitrans Midstream Corp
7831,1747068,MCBS,"MetroCity Bankshares, Inc."
7832,1747079,TRWH,"Twin River Worldwide Holdings, Inc."
7833,1747661,HHT,"Color Star Technology Co., Ltd."
7834,1748024,XTF,Exeter Finance Corp
7835,1748252,DDMX,"DD3 Acquisition Corp., S.A. de C.V."
7836,1748621,ALAC,Alberton Acquisition Corp
7837,1748669,PRMI,Priam Properties Inc.
7838,1748773,RTLR,RATTLER MIDSTREAM LP
7839,1748790,AMCR,Amcor plc
7840,1748797,DOOO,BRP Inc.
7841,1748824,BSA,BrightSphere Investment Group Inc.
7842,1748824,BSIG,BrightSphere Investment Group Inc.
7843,1748907,ORTX,Orchard Therapeutics plc
7844,1749723,NFE,New Fortress Energy LLC
7845,1749797,CIH,China Index Holdings Ltd
7846,1750019,TCRR,TCR2 THERAPEUTICS INC.
7847,1750106,HFEN,HF Enterprises Inc.
7848,1750145,BXT,United States Bitcoin & Treasury Investment Trust
7849,1750153,HCAC,Hennessy Capital Acquisition Corp IV
7850,1750153,HCACW,Hennessy Capital Acquisition Corp IV
7851,1750264,PUYI,"PUYI, INC."
7852,1750384,SOLI,"SOLEI SYSTEMS, INC."
7853,1750593,DUO,Fangdd Network Group Ltd.
7854,1750735,MRBK,Meridian Corp
7855,1750777,HWKE,"Hawkeye Systems, Inc."
7856,1751143,ATCX,"ATLAS TECHNICAL CONSULTANTS, INC."
7857,1751143,ATCXW,"ATLAS TECHNICAL CONSULTANTS, INC."
7858,1751299,KLDO,"Kaleido Biosciences, Inc."
7859,1751692,BCOW,"1895 Bancorp of Wisconsin, Inc."
7860,1751700,TBBA,"TEB Bancorp, Inc."
7861,1751783,RBKB,"Rhinebeck Bancorp, Inc."
7862,1751788,DOW,DOW INC.
7863,1751876,HAPP,Happiness Biotech Group Ltd
7864,1752036,CALB,California BanCorp
7865,1752039,PPHI,"POSITIVE PHYSICIANS HOLDINGS, INC."
7866,1752108,RBZHF,Reebonz Holding Ltd
7867,1752108,RBZWF,Reebonz Holding Ltd
7868,1752108,RBNZF,Reebonz Holding Ltd
7869,1752108,RBZ,Reebonz Holding Ltd
7870,1752108,RBZAW,Reebonz Holding Ltd
7871,1752372,EZOO,Ezagoo Ltd
7872,1752474,KLDI,KLDiscovery Inc.
7873,1752474,KLDIW,KLDiscovery Inc.
7874,1752524,FLWPF,Flowr Corp
7875,1752828,GXGXU,GX Acquisition Corp.
7876,1752836,CVET,"COVETRUS, INC."
7877,1753162,FTHM,Fathom Holdings Inc.
7878,1753268,RUHN,Ruhnn Holding Ltd
7879,1753539,SFTW-UN,Osprey Technology Acquisition Corp.
7880,1753539,SFTW-WT,Osprey Technology Acquisition Corp.
7881,1753539,SFTW,Osprey Technology Acquisition Corp.
7882,1753648,JFK,8i Enterprises Acquisition Corp.
7883,1753648,JFKKR,8i Enterprises Acquisition Corp.
7884,1753648,JFKKU,8i Enterprises Acquisition Corp.
7885,1753648,JFKKW,8i Enterprises Acquisition Corp.
7886,1753673,HHHHR,Scienjoy Holding Corp
7887,1753673,SJ,Scienjoy Holding Corp
7888,1753673,SJOYW,Scienjoy Holding Corp
7889,1753673,HHHHU,Scienjoy Holding Corp
7890,1753673,HHHHW,Scienjoy Holding Corp
7891,1753706,ACTT,"Whole Earth Brands, Inc."
7892,1753706,ACTTU,"Whole Earth Brands, Inc."
7893,1753706,ACTTW,"Whole Earth Brands, Inc."
7894,1753706,FREE,"Whole Earth Brands, Inc."
7895,1753706,FREEW,"Whole Earth Brands, Inc."
7896,1753886,STON,Stonemor Inc.
7897,1753931,SOLQ,Soltrest Inc.
7898,1754068,ALVR,"Allovir, Inc."
7899,1754170,MNCL,Monocle Acquisition Corp
7900,1754301,FOX,Fox Corp
7901,1754301,FOXA,Fox Corp
7902,1754323,PBTS,"Powerbridge Technologies Co., Ltd."
7903,1754581,FUTU,Futu Holdings Ltd
7904,1754664,ALEAF,Aleafia Health Inc.
7905,1754824,SAMA,Schultze Special Purpose Acquisition Corp.
7906,1755058,ATIF,ATIF Holdings Ltd
7907,1755101,ALDS,APPlife Digital Solutions Inc
7908,1755237,CYCN,"Cyclerion Therapeutics, Inc."
7909,1755672,CTVA,"Corteva, Inc."
7910,1755953,KERN,Akerna Corp.
7911,1755953,KERNW,Akerna Corp.
7912,1756180,NCRA,"NOCERA, INC."
7913,1756262,TMDX,"TransMedics Group, Inc."
7914,1756497,CHNG,Change Healthcare Inc.
7915,1756497,CHNGU,Change Healthcare Inc.
7916,1756607,EQX,Equinox Gold Corp.
7917,1756607,EQXWF,Equinox Gold Corp.
7918,1756640,WISM,Wiseman Global Ltd
7919,1756699,TIGR,UP Fintech Holding Ltd
7920,1756708,JMIA,Jumia Technologies AG
7921,1757064,GNFT,Genfit S.A.
7922,1757067,PAPA,"W O Group, Inc."
7923,1757073,NVST,Envista Holdings Corp
7924,1757083,YZCM,"Leaping Group Co., Ltd."
7925,1757097,CNTG,Centogene N.V.
7926,1757143,AIH,Aesthetic Medical International Holdings Group Ltd
7927,1757399,TUFN,Tufin Software Technologies Ltd.
7928,1757715,MWK,"Mohawk Group Holdings, Inc."
7929,1757840,INDO,Indonesia Energy Corp Ltd
7930,1757898,STE,STERIS plc
7931,1757932,RMG,RMG Acquisition Corp.
7932,1757932,RMG-UN,RMG Acquisition Corp.
7933,1757932,RMG-WT,RMG Acquisition Corp.
7934,1758009,QUBT,Quantum Computing Inc.
7935,1758057,GMHI,"Gores Metropoulos, Inc."
7936,1758057,GMHIU,"Gores Metropoulos, Inc."
7937,1758488,OSW,ONESPAWORLD HOLDINGS Ltd
7938,1758530,SY,So-Young International Inc.
7939,1758730,TW,Tradeweb Markets Inc.
7940,1758736,MKD,Molecular Data Inc.
7941,1759008,ACAM,Acamar Partners Acquisition Corp.
7942,1759008,ACAMU,Acamar Partners Acquisition Corp.
7943,1759008,ACAMW,Acamar Partners Acquisition Corp.
7944,1759136,BHAT,Blue Hat Interactive Entertainment Technology
7945,1759138,CABA,"Cabaletta Bio, Inc."
7946,1759413,MEDU,Meten International Education Group
7947,1759425,MIRM,"Mirum Pharmaceuticals, Inc."
7948,1759509,LYFT,"Lyft, Inc."
7949,1759528,BKSW,Baikang Biological Group Holdings Ltd
7950,1759546,DPHC,DiamondPeak Holdings Corp.
7951,1759614,YJ,Yunji Inc.
7952,1759631,SHLL,Tortoise Acquisition Corp.
7953,1759774,PSTL,"Postal Realty Trust, Inc."
7954,1759783,EH,EHang Holdings Ltd
7955,1759824,ALTG,ALTA EQUIPMENT GROUP INC.
7956,1759824,ALTG-WT,ALTA EQUIPMENT GROUP INC.
7957,1760026,MSSV,"MESO NUMISMATICS, INC."
7958,1760173,RTIX,"RTI Surgical Holdings, Inc."
7959,1760233,UBID,"uBid Holdings, Inc./New"
7960,1760233,UBIDD,"uBid Holdings, Inc./New"
7961,1760542,HOOK,HOOKIPA Pharma Inc.
7962,1760683,ESSC,East Stone Acquisition Corp
7963,1760683,ESSCR,East Stone Acquisition Corp
7964,1760683,ESSCU,East Stone Acquisition Corp
7965,1760683,ESSCW,East Stone Acquisition Corp
7966,1760689,THCB,Tuscan Holdings Corp.
7967,1760717,SCPL,SciPlay Corp
7968,1760903,JUPW,"Jupiter Wellness, Inc."
7969,1760965,KTB,"Kontoor Brands, Inc."
7970,1761312,PLMR,"Palomar Holdings, Inc."
7971,1761540,SRUS,STRATUS CAPITAL CORP
7972,1761612,BCYC,BICYCLE THERAPEUTICS plc
7973,1761696,CRKN,Crown Electrokinetics Corp.
7974,1761940,DSSI,Diamond S Shipping Inc.
7975,1762239,KAVL,"Kaival Brands Innovations Group, Inc."
7976,1762301,FVRR,Fiverr International Ltd.
7977,1762303,RCEL,"Avita Therapeutics, Inc."
7978,1762322,INSU,Insurance Acquisition Corp.
7979,1762322,INSUU,Insurance Acquisition Corp.
7980,1762322,INSUW,Insurance Acquisition Corp.
7981,1762359,ACRGF,"Acreage Holdings, Inc."
7982,1762417,DOYU,DouYu International Holdings Ltd
7983,1762459,ATC,Atotech Ltd
7984,1762506,VIST,"Vista Oil & Gas, S.A.B. de C.V."
7985,1762692,REEY,REED Ltd
7986,1763197,MOHO,ECMOHO Ltd
7987,1763329,TWGL,"20/20 Global, Inc."
7988,1763731,RPLA,Replay Acquisition Corp.
7989,1763731,RPLA-UN,Replay Acquisition Corp.
7990,1763731,RPLA-WT,Replay Acquisition Corp.
7991,1763950,LTRN,Lantern Pharma Inc.
7992,1764013,IMVT,"Immunovant, Inc."
7993,1764013,IMVTU,"Immunovant, Inc."
7994,1764013,IMVTW,"Immunovant, Inc."
7995,1764046,CCC,CLARIVATE Plc
7996,1764301,SCPE,SC Health Corp
7997,1764301,SCPE-UN,SC Health Corp
7998,1764301,SCPE-WT,SC Health Corp
7999,1764711,PAAC,PROFICIENT ALPHA ACQUISITION CORP
8000,1764711,PAACR,PROFICIENT ALPHA ACQUISITION CORP
8001,1764711,PAACU,PROFICIENT ALPHA ACQUISITION CORP
8002,1764711,PAACW,PROFICIENT ALPHA ACQUISITION CORP
8003,1764925,WORK,"Slack Technologies, Inc."
8004,1765604,IWAC,ISWILL ACQUISITION Corp
8005,1765826,BZRD,"Fast Lane Holdings, Inc."
8006,1765826,FLHID,"Fast Lane Holdings, Inc."
8007,1766146,LATN,Union Acquisition Corp. II
8008,1766146,LATNU,Union Acquisition Corp. II
8009,1766146,LATNW,Union Acquisition Corp. II
8010,1766368,MEC,"Mayville Engineering Company, Inc."
8011,1766400,PNTG,"Pennant Group, Inc."
8012,1766502,CHWY,"Chewy, Inc."
8013,1766526,TECTP,"Tectonic Financial, Inc."
8014,1766600,SNDL,Sundial Growers Inc.
8015,1767007,NRI,"Fortis Minerals, LLC"
8016,1767043,SONG,Akazoo S.A.
8017,1767043,SONGW,Akazoo S.A.
8018,1767258,XPEL,"XPEL, Inc."
8019,1767582,LK,Luckin Coffee Inc.
